id,price_doc
10696,140000
10704,12800169.597
10707,8277454.4738
10708,8604097.0827
10714,3430870.3924
10715,6310818.8381
10716,140000
10728,140000
10733,5275965.3571
10737,140000
10747,6782652.9182
10752,17719075.332
10755,27023200.703
10762,3948515.5242
10763,140000
10766,140000
10778,140000
10780,140000
10785,140000
10793,140000
10814,2631481.3471
10835,8619271.3016
10837,7000545.1451
10840,10866752.023
10849,140000
10851,140000
10866,8407700.5876
10868,7480968.3373
10890,140000
10900,5119093.7751
10903,140000
10908,140000
10912,3597169.4333
10914,140000
10918,140000
10919,140000
10920,140000
10925,8185067.6028
10935,140000
10938,5490789.5319
10944,140000
10950,7393734.1647
10964,7115096.2609
10975,9533008.2448
10977,7631604.1644
10980,9931398.5332
11005,140000
11010,140000
11018,140000
11026,13417902.396
11036,140000
11041,4607756.1722
11042,6688425.7906
11045,11047074.22
11046,16085774.604
11048,11438838.259
11053,4704408.6133
11054,8618865.4848
11056,10074372.771
11057,140000
11061,10701831.141
11063,140000
11078,6014747.9193
11079,6836495.8128
11084,3645694.5672
11090,140000
11096,5053562.9734
11097,9459507.4331
11105,4623919.0768
11107,6068739.8928
11115,11047074.22
11122,7874527.0642
11132,140000
11133,140000
11137,15702305.684
11143,8290505.4733
11156,6254579.4911
11187,9225320.2843
11190,140000
11194,140000
11196,140000
11202,5529410.6249
11204,4185034.2239
11217,7014918.1036
11222,4823204.1632
11226,13597078.453
11228,5468180.5242
11239,140000
11241,140000
11242,140000
11243,140000
11245,140000
11246,140000
11247,140000
11254,4018735.183
11263,140000
11273,5451660.9321
11276,140000
11293,2604964.9711
11309,4204762.82
11313,5242749.6577
11315,140000
11322,140000
11332,14203073.961
11339,8107300.7231
11342,7721551.0604
11355,5408894.5613
11359,6352234.0032
11376,11762638.384
11385,140000
11395,8857901.4751
11406,6140149.7833
11415,4783328.8644
11425,140000
11430,140000
11432,5911769.8617
11434,5579244.4012
11435,3645694.5672
11436,9299770.5279
11439,140000
11445,14519782.728
11447,6773685.2498
11479,7291902.7107
11482,9391444.3204
11487,9467988.1386
11495,140000
11498,140000
11508,7786827.2867
11514,140000
11517,8633602.0118
11526,140000
11541,7543524.5402
11555,140000
11560,7447495.9152
11563,11556412.181
11574,7214060.6776
11578,140000
11584,140000
11608,140000
11613,16853027.488
11620,4828882.9323
11638,140000
11640,7056085.0814
11643,8935214.5984
11646,140000
11648,4934639.6163
11656,140000
11657,6621810.4313
11673,140000
11681,5126167.9254
11695,25661218.063
11696,5915818.025
11698,140000
11699,5118665.0235
11706,4323558.3699
11710,140000
11712,7317638.9619
11730,10987700.267
11734,140000
11744,140000
11745,140000
11756,4204762.82
11763,140000
11768,140000
11783,140000
11791,4323558.3699
11794,140000
11802,6192590.8332
11809,6214616.997
11815,140000
11817,140000
11819,7378724.2343
11830,140000
11841,16550034.286
11851,140000
11861,140000
11863,4971727.01
11865,140000
11869,140000
11877,140000
11878,140000
11889,140000
11894,3610197.4126
11905,140000
11910,140000
11920,9248753.608
11929,7073913.6965
11930,9103359.8951
11931,8167950.5024
11935,8492278.6486
11938,4799495.1693
11942,7073769.4601
11949,140000
11956,6868184.9972
11964,5578150.1369
11968,140000
11974,2403168.7755
11976,6488594.987
11977,6423505.8485
11984,6008892.7509
11985,3430870.3924
11994,140000
11998,140000
12000,140000
12003,6294774.4659
12005,8071597.9673
12009,140000
12014,140000
12019,9042887.0627
12020,5718980.086
12021,140000
12025,6560073.2659
12030,4858544.4136
12045,16859778.632
12047,7191937.9691
12050,140000
12054,6792477.1441
12055,2604964.9711
12056,7089785.7085
12063,140000
12064,6353004.5685
12067,140000
12071,12653406.919
12074,5816600.9823
12077,9716574.3584
12093,8173824.9169
12095,140000
12099,140000
12103,4204762.82
12110,6245625.5158
12112,8293539.05
12115,5388711.5757
12125,140000
12126,140000
12136,140000
12138,140000
12146,5364420.2263
12147,6840675.9795
12152,6782652.9182
12170,8904270.2715
12171,4242795.8611
12178,140000
12181,140000
12183,4671973.7626
12189,140000
12201,140000
12203,6317413.8921
12204,140000
12210,6692995.4516
12214,140000
12217,140000
12219,140000
12231,16171043.268
12238,2604964.9711
12241,9363757.7081
12247,140000
12251,7512267.7628
12266,6867565.6342
12267,7608558.3395
12270,4332409.8422
12279,5452145.9549
12295,140000
12298,140000
12306,6977113.7942
12311,140000
12314,140000
12325,140000
12328,5030668.2413
12333,14400463.455
12346,140000
12349,140000
12350,140000
12355,12715551.45
12366,7251104.7648
12370,5027925.4829
12382,8203953.6621
12396,9815168.0082
12412,6652894.8273
12416,9862540.3399
12417,5788417.1362
12427,140000
12450,6001019.4361
12455,9180995.3484
12456,8658927.2473
12462,6816583.5356
12463,9307368.4078
12464,140000
12468,3493398.4247
12475,140000
12476,140000
12484,3989938.6451
12488,4429062.2833
12491,5351856.4841
12496,140000
12507,140000
12508,140000
12516,5500824.777
12519,140000
12520,140000
12522,140000
12528,140000
12536,5253980.1655
12554,4815844.0665
12557,5697411.6818
12558,140000
12559,5491839.75
12562,8795596.7812
12566,140000
12573,11912432.536
12574,7122302.2559
12575,140000
12577,5813245.9219
12591,14326401.088
12597,140000
12614,140000
12615,140000
12620,140000
12622,11150095.805
12623,140000
12625,5495890.2325
12630,140000
12631,140000
12635,11457052.427
12649,6907819.6265
12651,6404593.3013
12656,15547115.241
12669,6782652.9182
12674,5814384.8948
12675,7246395.6615
12686,140000
12698,9717198.1745
12708,140000
12723,5696945.6868
12732,5932831.5073
12756,3709831.8063
12757,7608558.3395
12760,5037404.5219
12762,4911511.466
12774,140000
12782,7767686.5703
12785,3602292.3906
12786,5574853.7159
12790,140000
12794,140000
12799,140000
12800,4828882.9323
12806,140000
12819,3873546.7214
12820,140000
12821,7497122.8864
12829,140000
12833,140000
12837,140000
12843,140000
12848,140000
12857,140000
12860,5109011.7037
12861,140000
12868,140000
12869,5319805.737
12874,5483215.7762
12878,140000
12886,140000
12892,140000
12898,140000
12899,6854236.1244
12900,10927648.704
12908,11776730.878
12909,3989938.6451
12911,140000
12918,6322947.5714
12932,140000
12934,7384766.4963
12941,7437573.4848
12942,11154434.085
12943,140000
12953,5646323.3043
12957,140000
12958,5092856.0573
12962,140000
12974,140000
12978,140000
12981,140000
12988,10039662.142
12995,3873546.7214
12996,11380267.578
12999,15937362.005
13000,140000
13002,140000
13005,5958008.9095
13035,140000
13037,140000
13039,5493707.8691
13066,8296246.368
13087,3873546.7214
13088,7091972.7005
13091,140000
13098,18696685
13108,140000
13111,140000
13123,140000
13146,3430870.3924
13147,9645868.4713
13165,27155629.066
13177,5556440.0912
13180,6246522.5104
13197,140000
13201,140000
13202,12044754.819
13207,140000
13230,4483054.2568
13234,7625522.4354
13238,140000
13245,37419136.4
13251,1286514.9929
13256,140000
13279,7032753.5999
13282,140000
13288,140000
13290,9979053.2986
13291,8543944.5452
13298,140000
13301,140000
13303,8439850.0123
13305,5212148.9408
13313,140000
13316,5951870.486
13320,140000
13330,140000
13338,140000
13342,3645694.5672
13347,140000
13349,7026770.9646
13377,140000
13385,140000
13391,140000
13392,4488482.6013
13397,6567828.7434
13404,8973950.8944
13415,140000
13419,5556440.0912
13431,140000
13439,140000
13444,140000
13460,7912454.3438
13464,9887778.5383
13478,5994481.315
13486,140000
13494,11181987.181
13511,140000
13515,4592988.0488
13521,4780346.9118
13537,140000
13545,140000
13549,140000
13583,5770640.45
13587,8633602.0118
13592,9017201.6546
13598,140000
13608,15194266.315
13613,2390140.7962
13616,7599763.8872
13619,140000
13623,4338824.486
13624,2819789.1459
13633,10846384.9
13638,8834604.0899
13646,4723701.7905
13648,2819789.1459
13649,7246231.8853
13657,140000
13658,8906426.609
13667,140000
13686,140000
13692,140000
13697,140000
13699,140000
13700,4326570.7627
13706,5043696.2206
13709,140000
13712,140000
13719,12717062.831
13724,4959063.226
13725,2603290.592
13728,140000
13732,14458018.518
13745,140000
13777,2390140.7962
13786,5980755.464
13798,8385386.5588
13827,8633602.0118
13828,140000
13829,6944647.6876
13830,140000
13840,140000
13841,5539283.8695
13842,140000
13852,140000
13853,140000
13859,7328076.5492
13870,140000
13872,5678403.2988
13875,140000
13876,140000
13879,6138180.3937
13881,140000
13882,140000
13886,12920887.744
13889,140000
13899,6558861.075
13901,140000
13902,140000
13914,5149591.5984
13915,5122082.5807
13920,140000
13924,6192590.8332
13925,140000
13930,5711125.2498
13933,4807812.2236
13952,14945709.611
13953,7927275.0725
13959,4047961.7065
13960,7325770.9034
13962,140000
13965,140000
13968,140000
13974,11081734.019
13976,140000
13982,8427629.3092
13983,140000
13984,6220972.7839
13999,7721551.0604
14013,140000
14026,7340427.8446
14029,140000
14042,140000
14048,6991125.2015
14059,13879058.942
14067,140000
14073,6567828.7434
14080,140000
14092,12610532.278
14093,11352472.919
14111,12001145.762
14112,4842712.3057
14113,2604964.9711
14132,2911180.8464
14135,4576454.2455
14146,21168701.823
14158,140000
14163,5526903.9383
14164,4538382.5447
14165,140000
14169,140000
14171,140000
14173,140000
14178,7202824.4542
14184,6102177.234
14190,5502559.3414
14192,140000
14217,140000
14224,140000
14231,8691166.9631
14233,140000
14235,6328704.6261
14247,4932027.7348
14252,140000
14265,4001978.9585
14267,140000
14268,140000
14274,6140149.7833
14275,5349412.4496
14281,140000
14295,3851551.0737
14306,6148771.8947
14307,8059630.7673
14308,9587683.0332
14309,7964218.9146
14318,140000
14325,140000
14329,11604513.484
14330,140000
14337,140000
14342,6821456.4151
14344,2819789.1459
14350,13321172.16
14355,140000
14357,5696945.6868
14358,5249378.7652
14359,3439422.846
14380,4538382.5447
14400,140000
14402,10918821.873
14409,7687614.2512
14429,140000
14430,6947736.9178
14434,9351575.348
14445,140000
14451,140000
14453,140000
14457,7240815.5351
14462,15993468.042
14468,140000
14475,8001651.4615
14479,4753206.7196
14489,6677656.6248
14492,6469403.666
14499,5958435.1585
14502,140000
14505,3044088.6092
14518,140000
14524,140000
14526,5930886.9835
14546,140000
14548,5762513.7319
14550,4166734.6174
14562,4948799.632
14575,140000
14576,8432395.006
14579,140000
14580,140000
14582,140000
14594,8289434.5349
14595,8985816.8728
14597,7436949.6686
14609,14306679.889
14613,140000
14614,8496609.3925
14627,7396778.9852
14633,5697416.1349
14638,140000
14639,10703970.253
14645,140000
14648,6271990.9438
14650,6469403.666
14668,140000
14674,140000
14678,140000
14680,5550012.2365
14689,140000
14690,140000
14692,8721875.1593
14704,140000
14705,140000
14713,9826808.5522
14716,6948452.0684
14717,5978390.4745
14723,12028429.863
14728,3832513.7155
14744,8157904.9552
14745,8245289.8095
14750,140000
14767,6531201.7676
14792,140000
14793,6396060.7962
14804,140000
14817,140000
14822,140000
14824,140000
14833,20844926.748
14837,140000
14839,4496174.3714
14840,140000
14843,140000
14846,140000
14853,11725582.728
14865,5603535.7506
14877,4480105.3994
14897,10998469.433
14908,7170115.5375
14911,140000
14914,140000
14917,140000
14919,140000
14922,140000
14925,3873546.7214
14931,140000
14940,140000
14942,3882559.5925
14943,140000
14952,1959441.8836
14953,140000
14957,4323558.3699
14959,9327151.7383
14960,140000
14979,4115851.1029
14984,140000
14988,140000
14989,140000
14990,6782652.9182
14994,140000
14995,5673021.8235
14998,6214616.997
15000,140000
15003,6786972.8499
15023,5765931.2891
15025,140000
15036,140000
15037,3982791.7902
15050,8708329.4373
15060,140000
15071,4696063.475
15085,6999446.4827
15094,7371062.115
15118,140000
15121,140000
15122,140000
15124,140000
15131,140000
15150,140000
15152,140000
15186,140000
15188,140000
15193,140000
15196,6296317.4246
15217,5299254.1667
15218,7406762.1439
15221,140000
15222,5579112.1409
15225,140000
15228,140000
15236,8328778.8249
15238,140000
15247,9519452.209
15252,140000
15265,3979442.0991
15266,140000
15271,140000
15275,140000
15277,140000
15279,7590227.0985
15290,6058946.6373
15300,3704482.8289
15308,7182796.3389
15328,140000
15329,5554273.3164
15334,140000
15337,140000
15338,5904124.9564
15345,140000
15351,6644265.3468
15358,6445313.184
15364,13012292.037
15366,140000
15373,9459507.4331
15381,13917938.024
15406,140000
15419,140000
15422,6040477.3896
15424,7325770.9034
15425,140000
15427,140000
15429,140000
15436,140000
15440,14273344.871
15459,5064059.5194
15469,3683678.3218
15474,140000
15476,140000
15482,140000
15484,140000
15485,4780384.0335
15490,7601765.0776
15492,140000
15498,12576113.372
15503,140000
15515,140000
15519,140000
15524,13861731.182
15532,140000
15536,140000
15539,140000
15540,140000
15553,5203532.122
15563,3312122.6452
15572,140000
15574,140000
15577,140000
15603,140000
15634,4204762.82
15638,19015228.787
15651,11668317.774
15653,6366019.482
15658,4107059.8159
15664,140000
15666,140000
15674,7366314.0651
15681,140000
15684,4117585.6674
15689,140000
15692,140000
15694,7374296.0373
15712,4959063.226
15715,3548771.2883
15720,140000
15724,7288601.2968
15728,8329120.3704
15731,140000
15736,8919774.3046
15737,140000
15748,7899472.0207
15752,6762797.8397
15757,140000
15762,8795955.5841
15764,4241641.9579
15771,140000
15775,4813725.1241
15787,5666970.1297
15793,140000
15801,8206378.9756
15807,4121762.1743
15811,16360681.08
15819,5579112.1409
15827,140000
15830,5754108.0444
15840,140000
15848,8543320.7291
15870,5150366.5785
15875,140000
15882,140000
15890,140000
15899,5249378.7652
15908,140000
15915,8985404.2992
15918,6196180.8161
15921,140000
15923,11261898.395
15928,1899697.319
15933,140000
15936,140000
15937,4298863.9544
15944,9760997.9401
15945,5097255.5886
15952,18456233.434
15961,5601776.8074
15969,140000
15981,4907258.4059
15984,140000
15988,140000
15993,140000
15997,3704482.8289
16011,140000
16018,6987131.6399
16020,140000
16027,5073534.8079
16040,5477564.3363
16046,5713348.9869
16047,6781408.6153
16059,6701015.4773
16060,11712265.556
16069,6008892.7509
16083,140000
16096,6771537.0092
16114,5062815.2165
16118,8080521.1877
16121,9135265.4084
16144,8084119.9416
16151,9699728.5915
16153,4530388.2502
16166,140000
16194,140000
16195,140000
16200,3903385.3086
16202,6964085.815
16206,140000
16210,4100739.9005
16222,140000
16223,140000
16231,10052019.141
16233,25987410.826
16238,140000
16239,140000
16249,140000
16255,140000
16260,140000
16264,6127217.8526
16272,140000
16287,140000
16293,140000
16297,140000
16301,9303855.8725
16306,6521692.1861
16311,20093325.425
16312,140000
16319,140000
16322,8848426.1866
16333,140000
16334,6567828.7434
16337,8206378.9756
16340,140000
16349,8633602.0118
16354,3034613.3208
16358,4561586.0933
16379,10401010.661
16380,140000
16386,140000
16389,140000
16392,140000
16404,5364420.2263
16407,140000
16408,140000
16413,6890647.2647
16415,12939504.671
16423,140000
16429,16763015.852
16435,140000
16440,10436637.678
16443,6138180.3937
16445,8921926.9983
16449,140000
16463,140000
16464,11609006.517
16473,6024201.7867
16474,140000
16484,18730076.278
16487,12495573.877
16488,140000
16492,13220135.606
16496,140000
16517,140000
16519,140000
16524,6274856.0201
16525,140000
16529,1756883.5889
16545,140000
16550,140000
16571,5243373.4738
16574,19799844.887
16579,140000
16584,140000
16585,3878673.8599
16588,140000
16598,3591650.2537
16610,8687583.6997
16611,140000
16624,140000
16625,6196180.8161
16626,140000
16647,140000
16654,5066652.7252
16659,9627865.3136
16666,140000
16671,14941785.833
16674,140000
16685,5052943.6104
16690,140000
16699,13035938.36
16702,140000
16712,140000
16717,8498048.9318
16718,140000
16721,5550214.2377
16723,4638731.1014
16740,140000
16750,140000
16755,7513677.254
16767,140000
16770,5437644.5414
16781,140000
16784,3979442.0991
16787,6794968.7602
16792,140000
16796,140000
16801,5625991.8158
16813,3274834.4792
16818,140000
16828,140000
16834,140000
16842,140000
16856,140000
16858,4828872.0457
16862,6837162.5507
16863,10332340.332
16867,140000
16871,3824397.7713
16876,140000
16881,7617590.362
16882,140000
16883,3885915.7257
16884,8503047.8144
16896,4473568.6828
16900,140000
16902,140000
16903,6311386.3831
16911,140000
16922,10155342.556
16925,140000
16926,140000
16935,10682794.867
16942,5432935.3805
16969,140000
16977,140000
16980,16975541.687
16982,140000
16983,6785716.5171
16987,6138180.3937
17003,140000
17005,140000
17009,140000
17010,7325770.9034
17011,5217218.3291
17012,8822547.1588
17022,8476778.2593
17035,140000
17036,3860518.7421
17042,140000
17046,12662431.928
17054,1879729.9377
17087,6889129.5852
17089,6808049.9018
17091,5249260.2798
17097,5765038.4125
17102,12155231.077
17103,7989129.4872
17104,140000
17108,3860518.7421
17109,3618313.3568
17120,5768272.4951
17125,4623957.7366
17157,140000
17163,140000
17164,140000
17166,11526538.037
17179,7480968.3373
17190,140000
17191,140000
17194,5122082.5807
17207,4998153.0393
17214,140000
17216,8476778.2593
17221,140000
17226,140000
17241,7633955.3231
17245,5985464.6248
17250,8820784.3698
17260,5742351.9293
17261,17475095.385
17280,140000
17292,5551730.9304
17293,10106662.613
17295,140000
17297,17342552.689
17299,19466392.116
17306,140000
17309,7178909.9898
17311,6155621.4041
17324,140000
17326,140000
17337,140000
17344,140000
17346,140000
17348,5833357.2068
17349,7633955.3231
17355,140000
17358,4592988.0488
17382,8334049.5587
17394,140000
17399,140000
17403,140000
17405,25382504.595
17415,140000
17417,6296941.2408
17429,140000
17436,4284384.711
17437,17795405.646
17442,8147897.9962
17458,140000
17478,140000
17482,9325701.9528
17489,7740914.0343
17490,6567828.7434
17491,140000
17494,140000
17495,140000
17506,15974299.061
17508,17982903.128
17511,140000
17521,10621430.025
17526,140000
17529,32331305.704
17533,11039214.622
17540,10866756.476
17542,5781504.8338
17547,13029906.961
17548,9443162.5439
17552,7122302.2559
17563,140000
17578,7100327.8588
17580,5896701.2213
17592,140000
17594,5386952.6326
17596,140000
17600,140000
17608,4505123.5269
17611,4998153.0393
17614,26622041.525
17617,12972517.92
17618,12489359.91
17622,4957577.4613
17632,6542301.3984
17640,4753206.7196
17650,140000
17652,140000
17663,5927549.3456
17664,140000
17683,5708532.044
17691,140000
17704,140000
17721,5818359.9254
17725,140000
17733,12511024.41
17736,11531305.184
17740,6418970.7129
17743,140000
17758,140000
17760,4121762.1743
17767,140000
17770,140000
17771,6576751.9638
17772,4115851.1029
17790,18553956.356
17800,5487355.9775
17801,140000
17802,10157348.533
17803,7091972.7005
17806,8725161.8275
17811,140000
17814,140000
17827,14266034.158
17833,140000
17841,140000
17846,8633602.0118
17859,3034613.3208
17868,140000
17870,16452185.022
17874,140000
17877,4623295.2607
17882,4838119.4355
17894,140000
17900,140000
17911,10836353.393
17915,140000
17917,140000
17922,140000
17924,140000
17928,6936704.6045
17939,140000
17946,3848397.279
17959,140000
17960,140000
17962,7204306.9734
17965,5460316.591
17966,6229572.0941
17971,5829920.7997
17975,3591036.2564
17981,3258288.968
17998,3034613.3208
18001,5027925.4829
18003,4753206.7196
18005,7608558.3395
18015,3034613.3208
18038,5370275.3947
18050,140000
18058,3044088.6092
18067,140000
18124,5364420.2263
18126,12995554.354
18127,140000
18134,140000
18148,5957176.1041
18151,4884314.2842
18154,10800438.897
18164,140000
18166,140000
18176,140000
18179,140000
18182,20992787.28
18185,4021298.6034
18190,140000
18195,140000
18201,11658155.467
18204,140000
18207,9269106.8679
18214,140000
18215,140000
18221,140000
18224,5983874.6234
18226,140000
18228,140000
18233,140000
18236,140000
18239,140000
18249,140000
18258,5945209.958
18265,3034613.3208
18276,140000
18280,140000
18282,23397357.348
18285,8848426.1866
18293,4148243.3916
18299,9303471.5199
18300,8358616.9172
18306,8600210.7337
18308,5388711.5757
18312,3430870.3924
18319,140000
18321,5092856.0573
18328,7684306.3003
18329,4185945.3877
18333,7288593.6349
18338,7457247.5876
18343,140000
18357,6859089.5216
18370,140000
18372,7218794.3596
18373,5688803.4479
18374,5627518.4192
18385,7034094.2791
18396,10188869.442
18403,4659808.1533
18408,140000
18420,140000
18428,9563517.1618
18440,11945017.552
18443,140000
18445,140000
18452,4682165.7384
18453,140000
18460,6390786.4936
18465,5550214.2377
18472,140000
18477,5217487.3896
18500,5551107.1143
18509,10582411.775
18512,140000
18513,8834604.0899
18528,55631905.524
18529,140000
18533,8654674.1872
18535,140000
18540,3671091.5508
18544,140000
18546,8706000.2809
18549,2604964.9711
18555,140000
18560,140000
18569,7134152.7195
18585,140000
18586,11579744.155
18588,7989129.4872
18596,140000
18597,140000
18606,140000
18614,140000
18616,140000
18622,140000
18631,11314483.955
18636,4874632.3282
18637,13251386.351
18649,7989129.4872
18653,10029023.728
18660,4932027.7348
18677,10410763.523
18703,140000
18713,140000
18717,140000
18720,5555816.2751
18721,5485713.5746
18722,5268387.1482
18725,6369821.7629
18733,140000
18739,14720141.886
18762,8142557.3574
18766,140000
18767,140000
18773,6622295.4541
18791,5092856.0573
18792,140000
18793,6412899.1569
18795,18189781.912
18796,3737086.2677
18797,10547164.507
18806,140000
18807,9084907.4639
18808,6290513.3861
18821,5104981.5622
18822,11710514.087
18827,5482121.512
18837,140000
18843,5387225.811
18846,140000
18847,140000
18852,6729680.5209
18858,140000
18859,140000
18870,140000
18873,140000
18879,140000
18880,10493800.036
18904,140000
18905,7850421.9009
18928,4267038.9415
18932,5528786.8088
18935,5410707.2234
18944,5285376.786
18953,8572205.7071
18954,140000
18960,140000
18962,140000
18966,140000
18968,140000
18981,140000
18982,7652397.6596
18990,7608558.3395
18991,7608558.3395
18993,140000
18994,140000
19000,5797198.8486
19005,12775779.738
19013,5073534.8079
19019,4643886.4582
19024,140000
19029,140000
19030,4185034.2239
19045,140000
19046,140000
19053,4477610.0562
19073,140000
19079,3303419.1835
19090,4500259.104
19092,5379105.4461
19097,140000
19101,8402821.2396
19109,4663207.7075
19124,140000
19131,6489955.2362
19133,140000
19134,9258381.2146
19135,6837687.1739
19140,140000
19145,5816600.9823
19147,140000
19149,5386952.6326
19155,7865697.0129
19170,7744800.3833
19171,140000
19173,140000
19175,8317782.1004
19206,7053321.178
19207,14459079.603
19208,6568087.0828
19220,140000
19221,9103359.8951
19229,5173887.4009
19231,9849098.1684
19232,8418777.8369
19236,140000
19247,140000
19253,6081660.9652
19263,5701556.3362
19268,8385386.5588
19270,4326151.5757
19271,7389097.2402
19274,9271455.7943
19276,19604255.259
19291,7309888.4401
19294,5338019.8396
19317,140000
19320,140000
19325,4482319.217
19336,9208562.2874
19347,5028549.299
19353,6927964.8442
19371,140000
19374,140000
19376,140000
19388,10870896.678
19389,140000
19405,4131543.2706
19419,7608558.3395
19422,140000
19430,7053944.9941
19436,9305251.8503
19437,10152763.425
19441,140000
19446,5424195.6202
19456,11495689.912
19457,11713489.433
19464,140000
19476,140000
19478,3737086.2677
19489,140000
19493,5529410.6249
19510,140000
19512,5104981.5622
19516,42737717.033
19519,10680489.221
19523,140000
19526,140000
19541,140000
19557,140000
19573,140000
19574,140000
19578,140000
19579,140000
19585,140000
19587,6113485.9782
19588,8271539.364
19590,140000
19591,140000
19594,140000
19596,140000
19597,3860646.5492
19599,5127526.7814
19600,3534259.1141
19604,140000
19611,140000
19614,6362479.857
19618,5913879.4051
19623,140000
19627,140000
19628,140000
19629,9082603.843
19638,6423505.8485
19647,5034554.5903
19654,140000
19655,140000
19663,6353004.5685
19691,12898023.314
19692,140000
19694,11925321.865
19698,5534629.9119
19699,5104981.5622
19703,8723278.7451
19704,8395515.8681
19707,11756915.741
19714,140000
19724,6172111.011
19731,140000
19735,10083993.168
19742,6734251.7097
19755,140000
19760,7109977.7093
19761,6149596.8909
19766,4842616.6025
19768,140000
19770,4079229.266
19772,140000
19781,4544412.1577
19788,140000
19801,4755799.9254
19806,140000
19808,140000
19814,140000
19816,140000
19821,140000
19836,7665093.853
19839,10024762.197
19843,7266144.1625
19853,140000
19866,8244375.2051
19876,10709018.684
19877,7205325.5602
19887,140000
19895,5860523.663
19902,10117516.157
19914,140000
19923,6118739.1453
19928,140000
19933,140000
19945,140000
19951,140000
19962,4858710.633
19974,140000
19976,140000
20003,140000
20007,2432142.8913
20012,140000
20023,8585688.5848
20029,7051943.8038
20031,140000
20042,140000
20050,11428285.675
20054,4744239.0512
20060,140000
20064,140000
20069,140000
20074,6526210.558
20076,140000
20078,140000
20087,23471934.014
20090,10673496.252
20091,140000
20094,6815848.9874
20105,20862071.313
20110,9548742.7961
20122,10887456.476
20124,140000
20141,6486191.3025
20143,140000
20144,140000
20149,7828772.0231
20150,11802586.566
20156,9874700.984
20162,3495007.6315
20164,5189348.161
20168,7195250.2696
20169,140000
20180,140000
20183,12223121.802
20189,4995208.2084
20194,6534437.4653
20196,140000
20204,4117585.6674
20208,4970000.2841
20210,140000
20216,6996706.5278
20217,140000
20219,6227233.3109
20235,140000
20246,140000
20247,10057427.024
20250,140000
20261,140000
20269,7421244.3392
20270,19329188.415
20279,140000
20284,140000
20285,2819789.1459
20294,7333579.7134
20298,140000
20310,4884314.2842
20324,140000
20326,140000
20331,140000
20336,7658766.812
20340,140000
20343,8802028.9059
20345,140000
20354,140000
20365,7006400.3135
20372,140000
20373,140000
20374,140000
20378,7266767.9786
20379,5391060.5021
20386,140000
20390,140000
20391,10788534.662
20402,140000
20406,140000
20407,140000
20420,140000
20423,5774498.1884
20425,140000
20433,140000
20436,8142099.2474
20438,12804314.251
20443,8385386.5588
20468,140000
20470,9922805.4003
20477,14218466.844
20484,140000
20492,140000
20497,11296400.373
20507,140000
20513,7351150.0544
20519,7915909.9378
20520,140000
20528,140000
20529,5728278.7003
20533,140000
20535,9081845.4978
20540,140000
20543,140000
20551,5710090.5912
20561,4476986.24
20573,140000
20579,140000
20580,7632981.9492
20586,14755155.575
20597,4719947.7018
20601,140000
20612,140000
20628,8262122.1997
20629,7608558.3395
20632,140000
20633,7608558.3395
20634,140000
20635,140000
20640,11614637.616
20644,5626615.6319
20646,140000
20659,140000
20661,8323301.28
20666,140000
20669,5052473.1622
20675,3906937.9994
20691,140000
20693,5794068.576
20717,140000
20731,140000
20735,15877688.984
20737,140000
20743,140000
20744,140000
20746,8633602.0118
20748,140000
20756,8277454.4738
20761,24975703.238
20771,140000
20775,9446762.1539
20778,18113056.735
20787,5602751.4076
20792,140000
20803,8190393.5172
20813,9072269.9491
20816,140000
20833,10083993.168
20834,5994481.315
20850,140000
20854,140000
20864,5067755.635
20867,140000
20869,140000
20871,140000
20874,140000
20876,3676791.3243
20881,140000
20886,140000
20887,11813605.688
20892,140000
20896,140000
20898,2604964.9711
20902,7271437.4132
20906,140000
20907,7110946.7285
20919,7385563.5285
20922,140000
20923,5052939.1572
20927,140000
20931,8973327.0782
20937,6466474.204
20940,140000
20942,5218111.2057
20943,10783813.15
20944,5114767.0167
20948,140000
20949,140000
20952,13578585.461
20956,140000
20961,5915600.7414
20969,140000
20982,140000
20994,140000
21002,140000
21006,140000
21008,5928173.1618
21012,6023577.9706
21018,3709831.8063
21025,140000
21031,5283203.626
21043,140000
21053,7081919.3609
21057,140000
21058,5277639.3913
21059,8607722.984
21061,140000
21071,9195534.3082
21078,140000
21081,5474266.6207
21085,140000
21099,140000
21107,140000
21109,5785743.2367
21114,140000
21118,140000
21122,140000
21127,140000
21129,140000
21133,13000586.789
21135,140000
21138,140000
21140,140000
21145,9225305.0477
21149,9779497.339
21151,6204146.5381
21152,24988211.142
21154,5968308.4031
21158,13706580.028
21163,4020684.6061
21182,7883951.1064
21203,16250380.549
21207,15605908.025
21219,140000
21222,698724.71136
21243,8147266.5182
21266,5493707.8691
21268,13220612.132
21269,7282802.5479
21280,140000
21287,5149125.6034
21289,140000
21302,140000
21314,140000
21320,8857386.461
21322,140000
21326,9258381.2146
21335,11070168.747
21337,8643077.3002
21341,140000
21349,140000
21354,6008892.7509
21358,140000
21366,7102814.7871
21368,15289589.519
21369,10783813.15
21370,140000
21372,5249378.7652
21380,140000
21396,4932027.7348
21397,140000
21404,140000
21422,24255145.278
21423,140000
21431,140000
21442,140000
21449,7452522.4264
21451,10786163.692
21453,23020249.241
21459,140000
21486,140000
21494,140000
21504,7774305.3124
21537,140000
21547,140000
21554,3704938.9296
21557,140000
21568,140000
21589,140000
21590,140000
